# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
106           	smoothSolver	9.053810e-03	4.629370e-04	2	2.357480e-02	1.310920e-03	2	false	smoothSolver	1.774690e-02	1.359680e-03	1	true	GAMG	1.943210e-01	7.759110e-04	8	true	smoothSolver	3.889450e-03	2.461680e-04	1	true
107           	smoothSolver	9.130900e-03	4.673680e-04	2	2.387450e-02	1.325340e-03	2	false	smoothSolver	1.784600e-02	1.366790e-03	1	true	GAMG	1.965980e-01	7.722710e-04	8	true	smoothSolver	3.931550e-03	2.490950e-04	1	true
108           	smoothSolver	9.208640e-03	4.713740e-04	2	2.413920e-02	1.336620e-03	2	false	smoothSolver	1.795140e-02	1.371150e-03	1	true	GAMG	1.989620e-01	7.836830e-04	8	true	smoothSolver	3.953140e-03	2.508070e-04	1	true
109           	smoothSolver	9.277640e-03	4.746800e-04	2	2.435230e-02	1.359670e-03	2	false	smoothSolver	1.805340e-02	1.378080e-03	1	true	GAMG	1.970310e-01	7.881870e-04	8	true	smoothSolver	4.025470e-03	2.533980e-04	1	true
110           	smoothSolver	9.338980e-03	4.786100e-04	2	2.464050e-02	1.370280e-03	2	false	smoothSolver	1.809710e-02	1.388030e-03	1	true	GAMG	2.006420e-01	7.610210e-04	8	true	smoothSolver	4.014430e-03	2.550740e-04	1	true
111           	smoothSolver	9.389110e-03	4.812820e-04	2	2.488330e-02	1.386290e-03	2	false	smoothSolver	1.819530e-02	1.389680e-03	1	true	GAMG	2.034130e-01	7.356770e-04	8	true	smoothSolver	4.036530e-03	2.566480e-04	1	true
112           	smoothSolver	9.433560e-03	4.829060e-04	2	2.513580e-02	1.407540e-03	2	false	smoothSolver	1.823170e-02	1.399510e-03	1	true	GAMG	2.039980e-01	7.755960e-04	8	true	smoothSolver	4.081830e-03	2.596030e-04	1	true
113           	smoothSolver	9.468790e-03	4.860860e-04	2	2.532630e-02	1.415480e-03	2	false	smoothSolver	1.830820e-02	1.405900e-03	1	true	GAMG	2.064520e-01	8.517140e-04	8	true	smoothSolver	4.080530e-03	2.604820e-04	1	true
114           	smoothSolver	9.485090e-03	4.873070e-04	2	2.554250e-02	1.432340e-03	2	false	smoothSolver	1.826710e-02	1.404100e-03	1	true	GAMG	2.067670e-01	1.945690e-03	7	true	smoothSolver	4.112710e-03	2.616290e-04	1	true
115           	smoothSolver	9.503600e-03	4.876960e-04	2	2.570030e-02	1.448680e-03	2	false	smoothSolver	1.834430e-02	1.409610e-03	1	true	GAMG	2.081450e-01	1.715940e-03	7	true	smoothSolver	4.099440e-03	2.639790e-04	1	true
116           	smoothSolver	9.499220e-03	4.890410e-04	2	2.580730e-02	1.456150e-03	2	false	smoothSolver	1.838660e-02	1.416670e-03	1	true	GAMG	2.104900e-01	1.414640e-03	7	true	smoothSolver	4.112490e-03	2.648850e-04	1	true
117           	smoothSolver	9.501510e-03	4.886180e-04	2	2.601520e-02	1.471580e-03	2	false	smoothSolver	1.837300e-02	1.421010e-03	1	true	GAMG	2.089440e-01	1.218370e-03	7	true	smoothSolver	4.156650e-03	2.661900e-04	1	true
118           	smoothSolver	9.494130e-03	4.888580e-04	2	2.607760e-02	1.482180e-03	2	false	smoothSolver	1.833190e-02	1.425750e-03	1	true	GAMG	2.111560e-01	1.199460e-03	7	true	smoothSolver	4.129060e-03	2.670560e-04	1	true
119           	smoothSolver	9.451800e-03	4.880110e-04	2	2.614930e-02	1.487580e-03	2	false	smoothSolver	1.836140e-02	1.422860e-03	1	true	GAMG	2.148040e-01	1.280790e-03	7	true	smoothSolver	4.131590e-03	2.674040e-04	1	true
120           	smoothSolver	9.409090e-03	4.854800e-04	2	2.624400e-02	1.499880e-03	2	false	smoothSolver	1.829780e-02	1.426280e-03	1	true	GAMG	2.141350e-01	1.393670e-03	7	true	smoothSolver	4.144450e-03	2.690360e-04	1	true
121           	smoothSolver	9.360910e-03	4.841120e-04	2	2.622860e-02	1.507070e-03	2	false	smoothSolver	1.826920e-02	1.431310e-03	1	true	GAMG	2.127650e-01	1.444760e-03	7	true	smoothSolver	4.117320e-03	2.688790e-04	1	true
122           	smoothSolver	9.305130e-03	4.815700e-04	2	2.633360e-02	1.506950e-03	2	false	smoothSolver	1.820430e-02	1.426200e-03	1	true	GAMG	2.142800e-01	1.443720e-03	7	true	smoothSolver	4.122390e-03	2.685300e-04	1	true
123           	smoothSolver	9.242700e-03	4.783760e-04	2	2.630080e-02	1.515030e-03	2	false	smoothSolver	1.813670e-02	1.424010e-03	1	true	GAMG	2.149720e-01	1.464690e-03	7	true	smoothSolver	4.091250e-03	2.681500e-04	1	true
124           	smoothSolver	9.154450e-03	4.755690e-04	2	2.622360e-02	1.518920e-03	2	false	smoothSolver	1.805890e-02	1.433220e-03	1	true	GAMG	2.164210e-01	1.475930e-03	7	true	smoothSolver	4.069490e-03	2.684600e-04	1	true
125           	smoothSolver	9.073230e-03	4.705300e-04	2	2.626010e-02	1.517070e-03	2	false	smoothSolver	1.790360e-02	1.423010e-03	1	true	GAMG	2.167480e-01	2.160360e-03	6	true	smoothSolver	4.075570e-03	2.683690e-04	1	true
126           	smoothSolver	8.990670e-03	4.677160e-04	2	2.614610e-02	1.519100e-03	2	false	smoothSolver	1.780130e-02	1.420840e-03	1	true	GAMG	2.158300e-01	2.116410e-03	6	true	smoothSolver	4.023930e-03	2.678840e-04	1	true
127           	smoothSolver	8.894220e-03	4.641310e-04	2	2.606930e-02	1.517080e-03	2	false	smoothSolver	1.779270e-02	1.422070e-03	1	true	GAMG	2.160060e-01	2.118100e-03	6	true	smoothSolver	4.002440e-03	2.666940e-04	1	true
128           	smoothSolver	8.786940e-03	4.580390e-04	2	2.599520e-02	1.510450e-03	2	false	smoothSolver	1.756080e-02	1.415100e-03	1	true	GAMG	2.175370e-01	2.170330e-03	6	true	smoothSolver	3.984720e-03	2.661380e-04	1	true
129           	smoothSolver	8.685850e-03	4.546780e-04	2	2.586930e-02	1.510990e-03	2	false	smoothSolver	1.739650e-02	1.411000e-03	1	true	GAMG	2.179970e-01	1.395230e-03	7	true	smoothSolver	3.937480e-03	2.663210e-04	1	true
130           	smoothSolver	8.586920e-03	4.503150e-04	2	2.573500e-02	1.507700e-03	2	false	smoothSolver	1.732130e-02	1.409740e-03	1	true	GAMG	2.160620e-01	1.344270e-03	7	true	smoothSolver	3.909430e-03	2.652440e-04	1	true
131           	smoothSolver	8.487160e-03	4.452220e-04	2	2.554800e-02	1.493630e-03	2	false	smoothSolver	1.716890e-02	1.402380e-03	1	true	GAMG	2.184880e-01	1.250350e-03	7	true	smoothSolver	3.887280e-03	2.641850e-04	1	true
132           	smoothSolver	8.380460e-03	4.413030e-04	2	2.533900e-02	1.487200e-03	2	false	smoothSolver	1.697830e-02	1.397130e-03	1	true	GAMG	2.174840e-01	2.145280e-03	6	true	smoothSolver	3.833150e-03	2.633280e-04	1	true
133           	smoothSolver	8.247190e-03	4.351630e-04	2	2.521760e-02	1.483690e-03	2	false	smoothSolver	1.688360e-02	1.391420e-03	1	true	GAMG	2.152130e-01	2.075710e-03	6	true	smoothSolver	3.824610e-03	2.624070e-04	1	true
134           	smoothSolver	8.149440e-03	4.302430e-04	2	2.503030e-02	1.469590e-03	2	false	smoothSolver	1.665390e-02	1.380290e-03	1	true	GAMG	2.169540e-01	2.054670e-03	6	true	smoothSolver	3.781930e-03	2.605400e-04	1	true
135           	smoothSolver	8.056220e-03	4.263780e-04	2	2.471470e-02	1.455900e-03	2	false	smoothSolver	1.649740e-02	1.377620e-03	1	true	GAMG	2.126740e-01	2.106740e-03	6	true	smoothSolver	3.749210e-03	2.600390e-04	1	true
136           	smoothSolver	7.965140e-03	4.220930e-04	2	2.449830e-02	1.448210e-03	2	false	smoothSolver	1.640660e-02	1.370350e-03	1	true	GAMG	2.113460e-01	1.209160e-03	7	true	smoothSolver	3.746100e-03	2.591710e-04	1	true
137           	smoothSolver	7.853260e-03	4.182170e-04	2	2.434320e-02	1.431620e-03	2	false	smoothSolver	1.621140e-02	1.359460e-03	1	true	GAMG	2.116320e-01	1.255650e-03	7	true	smoothSolver	3.699130e-03	2.567380e-04	1	true
138           	smoothSolver	7.751290e-03	4.126200e-04	2	2.408600e-02	1.422430e-03	2	false	smoothSolver	1.601210e-02	1.353660e-03	1	true	GAMG	2.057870e-01	1.219500e-03	7	true	smoothSolver	3.675990e-03	2.554030e-04	1	true
139           	smoothSolver	7.681710e-03	4.097930e-04	2	2.381760e-02	1.415230e-03	2	false	smoothSolver	1.588840e-02	1.346560e-03	1	true	GAMG	2.022850e-01	1.130700e-03	7	true	smoothSolver	3.662800e-03	2.545470e-04	1	true
140           	smoothSolver	7.608170e-03	4.077870e-04	2	2.356260e-02	1.392390e-03	2	false	smoothSolver	1.569650e-02	1.334150e-03	1	true	GAMG	2.014340e-01	1.138940e-03	7	true	smoothSolver	3.587760e-03	2.525480e-04	1	true
141           	smoothSolver	7.541000e-03	4.048710e-04	2	2.329160e-02	1.378120e-03	2	false	smoothSolver	1.554270e-02	1.327510e-03	1	true	GAMG	1.952040e-01	1.229570e-03	7	true	smoothSolver	3.591170e-03	2.511770e-04	1	true
142           	smoothSolver	7.468800e-03	4.027850e-04	2	2.308340e-02	1.371540e-03	2	false	smoothSolver	1.543260e-02	1.322740e-03	1	true	GAMG	1.927000e-01	1.336950e-03	7	true	smoothSolver	3.575420e-03	2.498600e-04	1	true
143           	smoothSolver	7.391110e-03	4.006780e-04	2	2.283910e-02	1.351590e-03	2	false	smoothSolver	1.519840e-02	1.308650e-03	1	true	GAMG	1.915370e-01	1.372670e-03	7	true	smoothSolver	3.506860e-03	2.478010e-04	1	true
144           	smoothSolver	7.344010e-03	3.987290e-04	2	2.248860e-02	1.334210e-03	2	false	smoothSolver	1.499300e-02	1.297050e-03	1	true	GAMG	1.867240e-01	1.381740e-03	7	true	smoothSolver	3.490220e-03	2.466910e-04	1	true
145           	smoothSolver	7.295220e-03	3.978990e-04	2	2.225330e-02	1.323570e-03	2	false	smoothSolver	1.484200e-02	1.288390e-03	1	true	GAMG	1.847240e-01	1.384590e-03	7	true	smoothSolver	3.453620e-03	2.443240e-04	1	true
146           	smoothSolver	7.230020e-03	3.964920e-04	2	2.203750e-02	1.303710e-03	2	false	smoothSolver	1.467550e-02	1.277990e-03	1	true	GAMG	1.828150e-01	1.404850e-03	7	true	smoothSolver	3.402580e-03	2.411090e-04	1	true
147           	smoothSolver	7.181580e-03	3.950310e-04	2	2.174590e-02	1.289010e-03	2	false	smoothSolver	1.446580e-02	1.266410e-03	1	true	GAMG	1.787970e-01	1.446250e-03	7	true	smoothSolver	3.377380e-03	2.395450e-04	1	true
148           	smoothSolver	7.135810e-03	3.944760e-04	2	2.154940e-02	1.280450e-03	2	false	smoothSolver	1.428300e-02	1.253810e-03	1	true	GAMG	1.773910e-01	1.481150e-03	7	true	smoothSolver	3.330920e-03	2.381020e-04	1	true
149           	smoothSolver	7.083400e-03	3.930330e-04	2	2.133130e-02	1.262930e-03	2	false	smoothSolver	1.407000e-02	1.237650e-03	1	true	GAMG	1.769340e-01	1.484870e-03	7	true	smoothSolver	3.291580e-03	2.352170e-04	1	true
150           	smoothSolver	7.028040e-03	3.918930e-04	2	2.111090e-02	1.247860e-03	2	false	smoothSolver	1.383060e-02	1.222390e-03	1	true	GAMG	1.745420e-01	1.541190e-03	7	true	smoothSolver	3.248220e-03	2.320830e-04	1	true
151           	smoothSolver	6.988310e-03	3.918860e-04	2	2.096520e-02	1.243230e-03	2	false	smoothSolver	1.361210e-02	1.209810e-03	1	true	GAMG	1.723620e-01	1.400960e-03	7	true	smoothSolver	3.189280e-03	2.299360e-04	1	true
152           	smoothSolver	6.960440e-03	3.915410e-04	2	2.084920e-02	1.232170e-03	2	false	smoothSolver	1.339850e-02	1.192220e-03	1	true	GAMG	1.718620e-01	1.037810e-03	7	true	smoothSolver	3.171040e-03	2.275910e-04	1	true
153           	smoothSolver	6.927200e-03	3.917990e-04	2	2.073040e-02	1.219870e-03	2	false	smoothSolver	1.313290e-02	1.173010e-03	1	true	GAMG	1.701390e-01	8.613410e-04	7	true	smoothSolver	3.122680e-03	2.239490e-04	1	true
154           	smoothSolver	6.902110e-03	3.929300e-04	2	2.064290e-02	1.218210e-03	2	false	smoothSolver	1.291820e-02	1.157600e-03	1	true	GAMG	1.674630e-01	8.907040e-04	7	true	smoothSolver	3.064390e-03	2.208570e-04	1	true
155           	smoothSolver	6.894970e-03	3.946220e-04	2	2.057990e-02	1.213940e-03	2	false	smoothSolver	1.271250e-02	1.141520e-03	1	true	GAMG	1.668340e-01	9.282080e-04	7	true	smoothSolver	3.048750e-03	2.190900e-04	1	true
156           	smoothSolver	6.890990e-03	3.973330e-04	2	2.053550e-02	1.207620e-03	2	false	smoothSolver	1.245210e-02	1.120530e-03	1	true	GAMG	1.636060e-01	9.597040e-04	7	true	smoothSolver	3.002480e-03	2.161730e-04	1	true
157           	smoothSolver	6.902620e-03	4.002800e-04	2	2.049810e-02	1.211320e-03	2	false	smoothSolver	1.222180e-02	1.101250e-03	1	true	GAMG	1.600190e-01	1.010970e-03	7	true	smoothSolver	2.976430e-03	2.138330e-04	1	true
158           	smoothSolver	6.920850e-03	4.037090e-04	2	2.049360e-02	1.214940e-03	2	false	smoothSolver	1.199040e-02	1.084350e-03	1	true	GAMG	1.605570e-01	1.254670e-03	7	true	smoothSolver	2.966740e-03	2.128630e-04	1	true
159           	smoothSolver	6.938680e-03	4.076090e-04	2	2.050890e-02	1.213690e-03	2	false	smoothSolver	1.174780e-02	1.062440e-03	1	true	GAMG	1.573930e-01	1.547780e-03	7	true	smoothSolver	2.927600e-03	2.114420e-04	1	true
160           	smoothSolver	6.972220e-03	4.111600e-04	2	2.051600e-02	1.222410e-03	2	false	smoothSolver	1.150750e-02	1.043780e-03	1	true	GAMG	1.551040e-01	1.518610e-03	7	true	smoothSolver	2.941150e-03	2.110220e-04	1	true
161           	smoothSolver	7.008620e-03	4.155110e-04	2	2.055030e-02	1.230790e-03	2	false	smoothSolver	1.131280e-02	1.026380e-03	1	true	GAMG	1.574850e-01	1.278180e-03	7	true	smoothSolver	2.940410e-03	2.110920e-04	1	true
162           	smoothSolver	7.044660e-03	4.193890e-04	2	2.059140e-02	1.234760e-03	2	false	smoothSolver	1.109580e-02	1.007200e-03	1	true	GAMG	1.548620e-01	1.149360e-03	7	true	smoothSolver	2.918980e-03	2.103320e-04	1	true
163           	smoothSolver	7.096960e-03	4.232590e-04	2	2.066060e-02	1.243430e-03	2	false	smoothSolver	1.090650e-02	9.930060e-04	1	true	GAMG	1.548400e-01	1.101800e-03	7	true	smoothSolver	2.928880e-03	2.101950e-04	1	true
164           	smoothSolver	7.139120e-03	4.274090e-04	2	2.071430e-02	1.252740e-03	2	false	smoothSolver	1.079670e-02	9.851190e-04	1	true	GAMG	1.577390e-01	1.040120e-03	7	true	smoothSolver	2.917040e-03	2.100390e-04	1	true
165           	smoothSolver	7.185510e-03	4.305710e-04	2	2.073950e-02	1.258080e-03	2	false	smoothSolver	1.071650e-02	9.790590e-04	1	true	GAMG	1.549280e-01	1.003180e-03	7	true	smoothSolver	2.921510e-03	2.096880e-04	1	true
166           	smoothSolver	7.233390e-03	4.339380e-04	2	2.080420e-02	1.263640e-03	2	false	smoothSolver	1.066090e-02	9.760720e-04	1	true	GAMG	1.566460e-01	1.074700e-03	7	true	smoothSolver	2.920700e-03	2.094650e-04	1	true
167           	smoothSolver	7.271030e-03	4.370140e-04	2	2.086910e-02	1.271440e-03	2	false	smoothSolver	1.063740e-02	9.752030e-04	1	true	GAMG	1.566530e-01	1.296450e-03	7	true	smoothSolver	2.903900e-03	2.092180e-04	1	true
168           	smoothSolver	7.315110e-03	4.394800e-04	2	2.086410e-02	1.275210e-03	2	false	smoothSolver	1.062830e-02	9.750360e-04	1	true	GAMG	1.530200e-01	1.461100e-03	7	true	smoothSolver	2.917400e-03	2.086940e-04	1	true
169           	smoothSolver	7.353420e-03	4.424340e-04	2	2.093920e-02	1.279540e-03	2	false	smoothSolver	1.062750e-02	9.764690e-04	1	true	GAMG	1.549880e-01	1.432990e-03	7	true	smoothSolver	2.904470e-03	2.082890e-04	1	true
170           	smoothSolver	7.389730e-03	4.445570e-04	2	2.097100e-02	1.284640e-03	2	false	smoothSolver	1.064900e-02	9.776570e-04	1	true	GAMG	1.525570e-01	1.373920e-03	7	true	smoothSolver	2.926700e-03	2.081040e-04	1	true
171           	smoothSolver	7.435140e-03	4.469730e-04	2	2.095280e-02	1.285780e-03	2	false	smoothSolver	1.066080e-02	9.797870e-04	1	true	GAMG	1.513950e-01	1.283240e-03	7	true	smoothSolver	2.919350e-03	2.074540e-04	1	true
172           	smoothSolver	7.472280e-03	4.496080e-04	2	2.101940e-02	1.286100e-03	2	false	smoothSolver	1.067090e-02	9.819450e-04	1	true	GAMG	1.523490e-01	1.520090e-03	6	true	smoothSolver	2.916570e-03	2.072390e-04	1	true
173           	smoothSolver	7.508940e-03	4.516140e-04	2	2.096970e-02	1.287520e-03	2	false	smoothSolver	1.066580e-02	9.825410e-04	1	true	GAMG	1.493900e-01	1.289620e-03	7	true	smoothSolver	2.928390e-03	2.069630e-04	1	true
174           	smoothSolver	7.559250e-03	4.544860e-04	2	2.095130e-02	1.283920e-03	2	false	smoothSolver	1.067430e-02	9.847770e-04	1	true	GAMG	1.509300e-01	1.217780e-03	7	true	smoothSolver	2.912610e-03	2.066970e-04	1	true
175           	smoothSolver	7.601570e-03	4.565340e-04	2	2.096710e-02	1.283830e-03	2	false	smoothSolver	1.067880e-02	9.853020e-04	1	true	GAMG	1.503790e-01	1.160070e-03	7	true	smoothSolver	2.954380e-03	2.073760e-04	1	true
176           	smoothSolver	7.649160e-03	4.592370e-04	2	2.093710e-02	1.285260e-03	2	false	smoothSolver	1.066490e-02	9.838210e-04	1	true	GAMG	1.503700e-01	1.107270e-03	7	true	smoothSolver	2.942230e-03	2.075440e-04	1	true
177           	smoothSolver	7.702240e-03	4.617790e-04	2	2.097340e-02	1.282590e-03	2	false	smoothSolver	1.066240e-02	9.844820e-04	1	true	GAMG	1.515120e-01	1.084100e-03	7	true	smoothSolver	2.977000e-03	2.086330e-04	1	true
178           	smoothSolver	7.756050e-03	4.640400e-04	2	2.109200e-02	1.290330e-03	2	false	smoothSolver	1.064460e-02	9.829610e-04	1	true	GAMG	1.509170e-01	1.110280e-03	7	true	smoothSolver	2.987860e-03	2.098530e-04	1	true
179           	smoothSolver	7.815050e-03	4.670150e-04	2	2.114520e-02	1.294530e-03	2	false	smoothSolver	1.062350e-02	9.811230e-04	1	true	GAMG	1.523460e-01	1.030570e-03	7	true	smoothSolver	3.016280e-03	2.108410e-04	1	true
180           	smoothSolver	7.874180e-03	4.689650e-04	2	2.129930e-02	1.300510e-03	2	false	smoothSolver	1.061150e-02	9.802230e-04	1	true	GAMG	1.528280e-01	8.938740e-04	7	true	smoothSolver	3.033020e-03	2.123580e-04	1	true
181           	smoothSolver	7.940290e-03	4.722640e-04	2	2.145190e-02	1.309630e-03	2	false	smoothSolver	1.057080e-02	9.753150e-04	1	true	GAMG	1.544340e-01	7.670440e-04	7	true	smoothSolver	3.054840e-03	2.135220e-04	1	true
182           	smoothSolver	8.003460e-03	4.741160e-04	2	2.157090e-02	1.313560e-03	2	false	smoothSolver	1.053620e-02	9.737220e-04	1	true	GAMG	1.545460e-01	8.720930e-04	7	true	smoothSolver	3.078250e-03	2.148720e-04	1	true
183           	smoothSolver	8.069350e-03	4.773500e-04	2	2.178920e-02	1.326150e-03	2	false	smoothSolver	1.051680e-02	9.696230e-04	1	true	GAMG	1.553750e-01	9.474880e-04	7	true	smoothSolver	3.102210e-03	2.163260e-04	1	true
184           	smoothSolver	8.132900e-03	4.796900e-04	2	2.188540e-02	1.334580e-03	2	false	smoothSolver	1.046200e-02	9.647000e-04	1	true	GAMG	1.559590e-01	9.690310e-04	7	true	smoothSolver	3.129780e-03	2.178850e-04	1	true
185           	smoothSolver	8.201450e-03	4.826460e-04	2	2.210990e-02	1.344650e-03	2	false	smoothSolver	1.042690e-02	9.613320e-04	1	true	GAMG	1.562040e-01	1.001380e-03	7	true	smoothSolver	3.156110e-03	2.196780e-04	1	true
186           	smoothSolver	8.267230e-03	4.856240e-04	2	2.229430e-02	1.356920e-03	2	false	smoothSolver	1.035780e-02	9.544810e-04	1	true	GAMG	1.569810e-01	1.093950e-03	7	true	smoothSolver	3.186720e-03	2.216390e-04	1	true
187           	smoothSolver	8.333480e-03	4.882200e-04	2	2.247130e-02	1.365600e-03	2	false	smoothSolver	1.031670e-02	9.504930e-04	1	true	GAMG	1.562840e-01	1.250150e-03	7	true	smoothSolver	3.226750e-03	2.236510e-04	1	true
188           	smoothSolver	8.401180e-03	4.919120e-04	2	2.268640e-02	1.379710e-03	2	false	smoothSolver	1.025050e-02	9.424250e-04	1	true	GAMG	1.569300e-01	1.345010e-03	7	true	smoothSolver	3.247540e-03	2.257710e-04	1	true
189           	smoothSolver	8.469710e-03	4.949350e-04	2	2.282610e-02	1.388400e-03	2	false	smoothSolver	1.018210e-02	9.370100e-04	1	true	GAMG	1.571600e-01	1.241610e-03	7	true	smoothSolver	3.293420e-03	2.278050e-04	1	true
190           	smoothSolver	8.541150e-03	4.991040e-04	2	2.305330e-02	1.401750e-03	2	false	smoothSolver	1.013330e-02	9.310810e-04	1	true	GAMG	1.571260e-01	1.270800e-03	7	true	smoothSolver	3.313830e-03	2.303780e-04	1	true
191           	smoothSolver	8.616780e-03	5.028080e-04	2	2.321700e-02	1.415220e-03	2	false	smoothSolver	1.005840e-02	9.228880e-04	1	true	GAMG	1.576800e-01	1.278000e-03	7	true	smoothSolver	3.369210e-03	2.323540e-04	1	true
192           	smoothSolver	8.696560e-03	5.078720e-04	2	2.343020e-02	1.426940e-03	2	false	smoothSolver	1.000340e-02	9.179270e-04	1	true	GAMG	1.572520e-01	1.217050e-03	7	true	smoothSolver	3.375180e-03	2.348190e-04	1	true
193           	smoothSolver	8.784900e-03	5.128840e-04	2	2.365060e-02	1.442380e-03	2	false	smoothSolver	9.937960e-03	9.104790e-04	1	true	GAMG	1.578390e-01	1.251480e-03	7	true	smoothSolver	3.425890e-03	2.374380e-04	1	true
194           	smoothSolver	8.877430e-03	5.192310e-04	2	2.384760e-02	1.455460e-03	2	false	smoothSolver	9.895470e-03	9.053230e-04	1	true	GAMG	1.583080e-01	1.365470e-03	7	true	smoothSolver	3.459200e-03	2.395800e-04	1	true
195           	smoothSolver	8.984190e-03	5.259750e-04	2	2.410440e-02	1.473700e-03	2	false	smoothSolver	9.831220e-03	8.987640e-04	1	true	GAMG	1.597380e-01	1.557380e-03	6	true	smoothSolver	3.482820e-03	2.418160e-04	1	true
196           	smoothSolver	9.099940e-03	5.330420e-04	2	2.434100e-02	1.489050e-03	2	false	smoothSolver	9.792420e-03	8.931780e-04	1	true	GAMG	1.607940e-01	1.541270e-03	6	true	smoothSolver	3.532110e-03	2.442830e-04	1	true
197           	smoothSolver	9.222680e-03	5.408250e-04	2	2.464560e-02	1.510280e-03	2	false	smoothSolver	9.746260e-03	8.884830e-04	1	true	GAMG	1.616790e-01	1.067410e-03	7	true	smoothSolver	3.556320e-03	2.466950e-04	1	true
198           	smoothSolver	9.353820e-03	5.490530e-04	2	2.491270e-02	1.529290e-03	2	false	smoothSolver	9.703520e-03	8.838870e-04	1	true	GAMG	1.630880e-01	7.550520e-04	7	true	smoothSolver	3.615490e-03	2.489350e-04	1	true
199           	smoothSolver	9.484720e-03	5.574060e-04	2	2.525590e-02	1.553460e-03	2	false	smoothSolver	9.686110e-03	8.794770e-04	1	true	GAMG	1.643260e-01	7.286670e-04	7	true	smoothSolver	3.654560e-03	2.511830e-04	1	true
200           	smoothSolver	9.621920e-03	5.664280e-04	2	2.557550e-02	1.575510e-03	2	false	smoothSolver	9.679980e-03	8.793150e-04	1	true	GAMG	1.651630e-01	6.762560e-04	7	true	smoothSolver	3.699320e-03	2.534570e-04	1	true
201           	smoothSolver	9.769110e-03	5.754380e-04	2	2.593640e-02	1.601080e-03	2	false	smoothSolver	9.693660e-03	8.784800e-04	1	true	GAMG	1.669550e-01	6.268190e-04	7	true	smoothSolver	3.761270e-03	2.558590e-04	1	true
202           	smoothSolver	9.920300e-03	5.852120e-04	2	2.628720e-02	1.623950e-03	2	false	smoothSolver	9.714360e-03	8.792690e-04	1	true	GAMG	1.670120e-01	1.262440e-03	7	true	smoothSolver	3.798340e-03	2.582140e-04	1	true
203           	smoothSolver	1.007580e-02	5.944730e-04	2	2.666240e-02	1.649680e-03	2	false	smoothSolver	9.734390e-03	8.816170e-04	1	true	GAMG	1.688160e-01	1.172620e-03	6	true	smoothSolver	3.838070e-03	2.607260e-04	1	true
204           	smoothSolver	1.023360e-02	6.046980e-04	2	2.697530e-02	1.672970e-03	2	false	smoothSolver	9.774890e-03	8.839800e-04	1	true	GAMG	1.701750e-01	1.151420e-03	6	true	smoothSolver	3.903590e-03	2.637220e-04	1	true
205           	smoothSolver	1.039570e-02	6.144240e-04	2	2.736450e-02	1.697660e-03	2	false	smoothSolver	9.828660e-03	8.881560e-04	1	true	GAMG	1.733550e-01	1.197800e-03	6	true	smoothSolver	3.932520e-03	2.659390e-04	1	true
